snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,C,,0106移动展业(App),4226.42,752.650136986301,0,0,0.0,211.3200000000001,752.650136986301,752.650136986301,715.0178082191777,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),59592.43,21868.9399237822,7,1,1423.0,3719.1900000000014,21868.9399237822,21868.9399237822,19081.089678958622,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,B,,0106移动展业(App),13524.52,6003.57968572561,2,0,0.0,676.2199999999998,6003.57968572561,6003.57968572561,5703.403364859408,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,C,,0101柜面,3803.77,2501.1090410958905,1,0,0.0,190.1899999999998,2501.1090410958905,2501.1090410958905,2376.0526027397264,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),42390.369999999995,24940.1968507177,8,2,2283.02,1947.4900000000002,24940.1968507177,24940.1968507177,21511.379256480966,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,D,,0106移动展业(App),23245.28,8283.28239699891,2,5,6363.919999999999,790.3399999999992,8283.28239699891,8283.28239699891,1637.7306244565234,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,A,,0106移动展业(App),13947.17,5117.14595918091,1,0,0.0,1753.9600000000034,5117.14595918091,5117.14595918091,4473.62692796777,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),10566.04,5529.27102691558,2,0,0.0,528.3000000000003,5529.27102691558,5529.27102691558,5252.808522181593,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,C,,0101柜面,3803.77,1815.4750988243602,0,0,0.0,190.1899999999998,1815.4750988243602,1815.4750988243602,1724.7006279585075,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),19441.51,5591.025592085291,1,0,0.0,760.7600000000002,5591.025592085291,5591.025592085291,5372.24481685565,42
